3.475800000000000000e+04 1.159671143578659734e-03
3.480100000000000000e+04 1.343768655886309416e-03
3.485200000000000000e+04 1.599447541975247385e-03
3.488600000000000000e+04 1.795748519755663427e-03
3.495500000000000000e+04 2.269245227631427192e-03
3.500600000000000000e+04 2.695588686343616553e-03
3.502700000000000000e+04 2.893032537106721321e-03
3.508800000000000000e+04 3.549992888828500028e-03
3.557700000000000000e+04 1.757972746729168090e-02
3.565200000000000000e+04 2.231374947388838417e-02
3.574800000000000000e+04 3.019161537229424208e-02
3.577200000000000000e+04 3.254566375366101105e-02
3.584600000000000000e+04 4.096984099793765655e-02
3.587500000000000000e+04 4.481327991610110223e-02
3.592600000000000000e+04 5.242842153038189401e-02
3.643300000000000000e+04 2.365124832860594772e-01
3.653100000000000000e+04 3.128131328627472563e-01
3.662900000000000000e+04 4.121338725503180256e-01
3.673100000000000000e+04 5.468661876122791199e-01
3.684500000000000000e+04 7.464241664766075868e-01
3.694700000000000000e+04 9.815064450690490494e-01
3.704500000000000000e+04 1.271649274390214801e+00
3.714300000000000000e+04 1.640952446450238300e+00
3.724100000000000000e+04 2.108965489365426382e+00
3.733800000000000000e+04 2.692737193353022640e+00
3.741300000000000000e+04 3.243839813747555034e+00
3.746200000000000000e+04 3.658721943123825149e+00
3.751300000000000000e+04 4.142475895796594365e+00
3.760900000000000000e+04 5.217526652695625877e+00
3.768400000000000000e+04 6.230952300047433390e+00
3.776800000000000000e+04 7.579610483818234989e+00
3.781600000000000000e+04 8.465992148787481852e+00
3.790200000000000000e+04 1.029561051037984498e+01
3.794700000000000000e+04 1.139098857046975510e+01
3.800500000000000000e+04 1.295965395029731937e+01
3.806500000000000000e+04 1.478735123589313005e+01
3.811300000000000000e+04 1.641492542703078783e+01
3.816200000000000000e+04 1.824245689080899879e+01
3.821100000000000000e+04 2.025227545583060262e+01
3.826000000000000000e+04 2.246001320015297154e+01
3.830400000000000000e+04 2.462483966282727010e+01
3.835300000000000000e+04 2.725500740606864980e+01
3.839300000000000000e+04 2.958602474505865487e+01
3.845000000000000000e+04 3.321616103407340859e+01
3.846500000000000000e+04 3.423528656695305727e+01
3.851800000000000000e+04 3.806317275945838219e+01
3.854700000000000000e+04 4.031492076588657625e+01
3.858400000000000000e+04 4.335909743232000579e+01
3.862000000000000000e+04 4.651470721605143410e+01
3.866400000000000000e+04 5.064603842151038293e+01
3.869300000000000000e+04 5.354276966353494771e+01
3.872400000000000000e+04 5.679956348813023936e+01
3.873600000000000000e+04 5.810622186381348797e+01
3.873700000000000000e+04 5.821629151777301558e+01
3.879000000000000000e+04 6.431800441391814616e+01
3.883900000000000000e+04 7.044941397023649188e+01
3.886300000000000000e+04 7.363415503383963312e+01
3.888800000000000000e+04 7.708405264794690481e+01
3.888800000000000000e+04 7.708405264794690481e+01
3.891500000000000000e+04 8.096675517118774223e+01
3.893900000000000000e+04 8.455919971047617878e+01
3.896600000000000000e+04 8.876473089198842104e+01
3.900200000000000000e+04 9.465209299525545816e+01
3.903900000000000000e+04 1.010501722999769356e+02
3.907600000000000000e+04 1.078158633664617270e+02
3.909800000000000000e+04 1.120196044587454907e+02
3.913000000000000000e+04 1.183834860154541673e+02
3.915400000000000000e+04 1.233561124021121600e+02
3.919000000000000000e+04 1.311471442316866671e+02
3.919000000000000000e+04 1.311471442316866671e+02
3.922700000000000000e+04 1.395847672389904517e+02
3.926700000000000000e+04 1.492171762784794282e+02
3.929900000000000000e+04 1.573198440347655094e+02
3.932300000000000000e+04 1.636359497856028327e+02
3.934800000000000000e+04 1.704391236704328776e+02
3.937500000000000000e+04 1.780496306199269156e+02
3.939500000000000000e+04 1.838673067509693340e+02
3.942000000000000000e+04 1.913601119656294429e+02
3.944600000000000000e+04 1.994185773775732287e+02
3.945500000000000000e+04 2.022723931278138139e+02
3.947700000000000000e+04 2.093901153934891681e+02
3.949300000000000000e+04 2.146947673510100287e+02
3.951000000000000000e+04 2.204511030137211947e+02
3.955000000000000000e+04 2.344940770064428364e+02
3.958300000000000000e+04 2.466199129605183487e+02
3.962000000000000000e+04 2.608142639813604546e+02
3.966200000000000000e+04 2.777168105178638484e+02
3.968600000000000000e+04 2.877626230359625765e+02
3.969800000000000000e+04 2.928931952399145757e+02
3.973500000000000000e+04 3.091723358905518353e+02
3.976800000000000000e+04 3.242888894166482032e+02
3.980000000000000000e+04 3.394977957560266759e+02
3.980000000000000000e+04 3.394977957560266759e+02
3.982000000000000000e+04 3.492837392028667978e+02
3.983200000000000000e+04 3.552602438453261016e+02
3.984300000000000000e+04 3.608084643249779333e+02
3.990100000000000000e+04 3.911842575658347982e+02
3.990100000000000000e+04 3.911842575658347982e+02
3.995200000000000000e+04 4.194881160361454135e+02
3.995800000000000000e+04 4.229181278783488551e+02
3.999700000000000000e+04 4.457356343261365623e+02
4.003000000000000000e+04 4.657590487914751520e+02
4.005000000000000000e+04 4.782185887789913181e+02
4.005200000000000000e+04 4.794781071663861098e+02
4.006100000000000000e+04 4.851765952042497929e+02
4.010200000000000000e+04 5.117757109862800462e+02
4.014700000000000000e+04 5.421917932614393294e+02
4.019500000000000000e+04 5.760676378575693661e+02
4.021900000000000000e+04 5.935667752373723260e+02
4.026800000000000000e+04 6.304688625977031506e+02
4.029200000000000000e+04 6.491231431386175927e+02
4.030600000000000000e+04 6.601819261321885506e+02
4.034600000000000000e+04 6.925008331272911164e+02
4.035700000000000000e+04 7.015767575616131353e+02
4.039300000000000000e+04 7.318494574633098182e+02
4.042500000000000000e+04 7.594928038789736320e+02
4.046500000000000000e+04 7.950205637338684710e+02
4.050400000000000000e+04 8.307018056645157458e+02
4.053500000000000000e+04 8.597963635358115653e+02
4.055900000000000000e+04 8.827655771327836192e+02
4.061200000000000000e+04 9.348563656394106829e+02
4.063200000000000000e+04 9.549994441273890970e+02
4.067200000000000000e+04 9.960776925219671512e+02
4.071200000000000000e+04 1.038201619865237717e+03
4.072200000000000000e+04 1.048894307699393039e+03
4.075300000000000000e+04 1.082448305633887458e+03
4.076300000000000000e+04 1.093402382227422777e+03
4.080500000000000000e+04 1.140093871244688671e+03
4.081300000000000000e+04 1.149111510682953622e+03
4.084200000000000000e+04 1.182128138658434864e+03
4.086400000000000000e+04 1.207513668188593101e+03
4.089900000000000000e+04 1.248489818662243579e+03
4.095100000000000000e+04 1.310670036315143307e+03
4.099000000000000000e+04 1.358289668717725817e+03
4.103800000000000000e+04 1.418004791302883177e+03
4.108600000000000000e+04 1.478879441613344170e+03
4.113500000000000000e+04 1.542144506329129399e+03
4.115400000000000000e+04 1.566963705096899275e+03
4.120100000000000000e+04 1.629006065207916208e+03
4.126800000000000000e+04 1.718911279324870293e+03
4.130000000000000000e+04 1.762393740911674058e+03
4.136100000000000000e+04 1.846120983542279419e+03
4.140300000000000000e+04 1.904318530330309386e+03
4.145100000000000000e+04 1.971272984042105918e+03
4.152100000000000000e+04 2.069537413952285533e+03
4.157100000000000000e+04 2.140000196022605451e+03
4.163700000000000000e+04 2.233098619481361766e+03
4.167800000000000000e+04 2.290851782425615056e+03
4.175100000000000000e+04 2.393235095119202470e+03
4.182500000000000000e+04 2.496030099805917416e+03
4.188600000000000000e+04 2.579668789615450805e+03
4.195900000000000000e+04 2.678039811456719235e+03
4.203400000000000000e+04 2.776676314567014742e+03
4.212900000000000000e+04 2.897281497061002483e+03
4.220400000000000000e+04 2.988450439781136538e+03
4.224100000000000000e+04 3.031945528137973270e+03
4.229300000000000000e+04 3.091276622247464729e+03
4.238800000000000000e+04 3.193785635306048789e+03
4.248500000000000000e+04 3.289837171168255736e+03
4.260800000000000000e+04 3.397813236900065476e+03
4.269600000000000000e+04 3.464822715511606020e+03
4.284100000000000000e+04 3.555318971106345089e+03
4.298800000000000000e+04 3.620535074029687166e+03
4.313600000000000000e+04 3.658444803143325316e+03
4.327700000000000000e+04 3.668650508531364267e+03
4.343100000000000000e+04 3.651678079428423644e+03
4.357800000000000000e+04 3.609538630271832972e+03
4.372600000000000000e+04 3.543583771001724472e+03
4.387700000000000000e+04 3.454603365203608064e+03
4.401600000000000000e+04 3.355974291544930566e+03
4.409100000000000000e+04 3.297039741903778122e+03
4.417000000000000000e+04 3.231217459125818550e+03
4.430500000000000000e+04 3.111230695417323659e+03
4.440000000000000000e+04 3.022224186346200440e+03
4.445200000000000000e+04 2.972249074556542382e+03
4.451500000000000000e+04 2.910745450617367169e+03
4.463400000000000000e+04 2.792451724827026737e+03
4.473700000000000000e+04 2.688719010729085312e+03
4.483900000000000000e+04 2.585617636229156233e+03
4.489700000000000000e+04 2.527102537014313384e+03
4.496800000000000000e+04 2.455799172533570072e+03
4.503100000000000000e+04 2.392981970023445228e+03
4.509800000000000000e+04 2.326789667797039783e+03
4.518100000000000000e+04 2.245863976010688020e+03
4.525500000000000000e+04 2.174883939977094542e+03
4.532900000000000000e+04 2.105147035429658899e+03
4.540300000000000000e+04 2.036764662631235524e+03
4.547700000000000000e+04 1.969827327761295464e+03
4.554300000000000000e+04 1.911403758937867224e+03
4.561400000000000000e+04 1.849944444725524363e+03
4.569400000000000000e+04 1.782461958433373866e+03
