2.011000000000000000e+04 6.360000000000000000e+02
2.013100000000000000e+04 6.730000000000000000e+02
2.017300000000000000e+04 7.170000000000000000e+02
2.018500000000000000e+04 7.440000000000000000e+02
2.022800000000000000e+04 8.650000000000000000e+02
2.024000000000000000e+04 7.910000000000000000e+02
2.024600000000000000e+04 8.310000000000000000e+02
2.025500000000000000e+04 8.890000000000000000e+02
2.027700000000000000e+04 9.850000000000000000e+02
2.027800000000000000e+04 9.250000000000000000e+02
2.029700000000000000e+04 9.500000000000000000e+02
2.033500000000000000e+04 1.028000000000000000e+03
2.036100000000000000e+04 1.079000000000000000e+03
2.039700000000000000e+04 1.137000000000000000e+03
2.042100000000000000e+04 1.186000000000000000e+03
2.042500000000000000e+04 1.232000000000000000e+03
2.046700000000000000e+04 1.276000000000000000e+03
2.048900000000000000e+04 1.325000000000000000e+03
2.051400000000000000e+04 1.409000000000000000e+03
2.052700000000000000e+04 1.370000000000000000e+03
2.056900000000000000e+04 1.457000000000000000e+03
2.060200000000000000e+04 1.518000000000000000e+03
2.062400000000000000e+04 1.589000000000000000e+03
2.066700000000000000e+04 1.648000000000000000e+03
2.068900000000000000e+04 1.719000000000000000e+03
2.074400000000000000e+04 1.807000000000000000e+03
2.079400000000000000e+04 1.878000000000000000e+03
2.080700000000000000e+04 1.947000000000000000e+03
2.086000000000000000e+04 2.040000000000000000e+03
2.091100000000000000e+04 2.149000000000000000e+03
2.096600000000000000e+04 2.246000000000000000e+03
2.101600000000000000e+04 2.343000000000000000e+03
2.106700000000000000e+04 2.434000000000000000e+03
2.109000000000000000e+04 2.540000000000000000e+03
2.115100000000000000e+04 2.644000000000000000e+03
2.120100000000000000e+04 2.726000000000000000e+03
2.122700000000000000e+04 2.826000000000000000e+03
2.129200000000000000e+04 2.943000000000000000e+03
2.134100000000000000e+04 3.056000000000000000e+03
2.138800000000000000e+04 3.148000000000000000e+03
2.144800000000000000e+04 3.286000000000000000e+03
2.154500000000000000e+04 3.492000000000000000e+03
2.159900000000000000e+04 3.634000000000000000e+03
2.167600000000000000e+04 3.806000000000000000e+03
2.175100000000000000e+04 3.994000000000000000e+03
2.181100000000000000e+04 4.150000000000000000e+03
2.187700000000000000e+04 4.315000000000000000e+03
2.196400000000000000e+04 4.503000000000000000e+03
2.204000000000000000e+04 4.668000000000000000e+03
2.210300000000000000e+04 4.827000000000000000e+03
