ddi_et_abs_s1.csv 14200 20000
c47_et_abs_s1.csv 26700 31000
006_hex_s1.csv 44000 48000
016_hep_s1.csv 44000 48000
061_et_s1.csv 28000 35000
068_me_s1.csv 24000 30000
077_me_s1.csv 24000 30000
085_me_s1.csv 30000 37000
099_et_s1.csv 25000 30000
